 Mean of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve,is_pulsar
119.984375,0.393064729,2.140468227,19.15048663,0
107.828125,-0.256342243,3.326923077,22.45484456,0
129.0234375,0.176429294,1.641304348,17.21002274,0
124.9140625,-0.28671584,3.513377926,20.28605601,0
126.78125,-0.164107179,3.094481605,21.20737558,0
140.4375,0.030169297,1.512541806,13.93435433,0
137.4609375,-0.117445837,0.996655518,12.3911308,0
116.5234375,-0.459666376,2.862876254,21.44229855,0
139.8515625,-0.027811296,4.140468227,21.71036159,0
161.78125,-0.298368893,2.267558528,16.11736795,0
115.09375,0.075251574,2.546822742,18.09318082,0
133.8515625,-0.376946723,6.60451505,30.468553,0
95.796875,0.714221401,2.530936455,20.91553837,0
107.7734375,-0.048931153,21.5367893,56.50985782,0
114.8828125,0.252912405,0.977424749,12.64548747,0
101.375,2.54110028,1.501672241,11.12031332,0
93.390625,3.681271608,27.67056856,62.0302292,1
120.75,-0.101657325,3.057692308,16.558173,0
100.1640625,1.083580349,1.325250836,13.73137161,0
104.8984375,0.418917645,2.648829431,20.68930274,0
107.125,-0.573379417,1.965719064,12.83831778,0
84.1328125,1.026613828,7.580267559,33.30485635,0
101.1796875,1.305675482,1.612040134,11.47543496,0
126.125,0.258664776,6.007525084,32.22370246,0
124.2265625,-0.564189253,3.504180602,22.47162795,0
117.71875,0.287669999,117.2943144,75.62075551,0
123.3125,-0.194980956,4.402173913,27.48565382,0
87.109375,2.716326969,2.56187291,19.75985469,0
87.03125,1.746644758,2.35367893,14.08346459,0
127.546875,-0.104046539,4.233277592,25.40112834,0
113.5625,-0.035996432,2.205685619,13.99860843,0
126.4375,0.432474231,1.530936455,13.67497334,0
135.734375,-0.115854459,3.336956522,20.43087715,0
132.484375,-0.351426793,4.189799331,25.65662626,0
99.4453125,0.636492945,2.623745819,16.52050225,0
120.765625,0.371629745,1.72993311,12.19078303,0
110.2890625,1.257880018,3.513377926,19.12983246,0
104.4921875,1.06003937,0.984113712,12.83672545,0
107.7109375,0.002029297,3.139632107,17.3711617,0
130.671875,0.074009386,1.753344482,12.40503177,0
117.984375,-0.117037007,2.240802676,12.63755911,0
131.1328125,-0.136594203,6.362876254,26.42665928,0
145.8046875,-0.547796532,4.239130435,21.40139574,0
99.015625,1.239205695,1.682274247,13.14809091,0
127.9921875,0.272784102,4.760033445,24.90879903,0
109.0703125,0.25081537,1.132943144,14.21119554,0
90.46875,0.723386363,4.644648829,27.19070481,0
80.234375,2.243387011,34.07943144,74.88920163,1
91.921875,0.024737875,1.863712375,15.74835515,0
115.4140625,-0.576728823,3.22826087,21.01422286,0
44.6015625,9.248106506,61.50167224,79.46991499,1
104.5234375,1.525022391,1.357859532,15.4500716,0
102.1328125,1.010393606,2.421404682,20.00224929,0
95.2421875,0.191372208,3.54264214,23.38865362,0
69.34375,6.204588064,8.514214047,36.16922737,1
132.0625,-0.265489099,1.427257525,12.88723512,0
99.671875,0.669216687,3.905518395,24.8265273,0
86.4921875,1.70657396,1.471571906,11.21431663,0
123.6328125,-0.070387095,3.987458194,23.86617532,0
103.21875,0.10460692,5.394648829,26.93519607,0
80.4921875,2.301002563,3.035117057,19.73021479,0
114.8828125,0.434060454,5.20735786,30.33691217,0
124.2890625,-0.65047742,14.68478261,43.72393789,0
137.5546875,-0.328969634,1.558528428,12.94362949,0
116.6015625,-0.302880403,1.287625418,11.83353946,0
113.421875,0.185061615,1.813545151,11.93416376,0
108.8984375,-0.432564868,108.9456522,78.42685847,0
105.1015625,-0.096195995,3.497491639,22.59977862,0
120.8203125,-0.513668535,2.725752508,15.96306478,0
107.4921875,1.28895926,1.81187291,12.78614528,0
135.03125,-0.393499062,58.0409699,85.26783002,0
128.1953125,-0.476035911,69.91471572,82.49725495,0
134.0625,-0.113489268,6.16722408,33.04059724,0
114.8359375,-0.528805933,1.227424749,12.03124904,0
119.1640625,0.186684474,2.877926421,23.76350483,0
122.34375,0.21341243,18.68311037,46.99105888,0
114.4765625,-0.496887464,18.73076923,54.45721302,0
76.7421875,2.979256578,1.892976589,13.41417351,0
8.2734375,37.02988934,73.28177258,47.50191021,1
118.3359375,0.16166494,1.489130435,15.16571943,0
114.8671875,0.192871306,3.371237458,23.70059852,0
115.4765625,0.148710336,4.530100334,27.98948555,0
119.1171875,1.204292114,2.556020067,16.24641063,0
124.4921875,-0.066822815,34.91220736,73.83303829,0
142.6171875,0.071820277,2.183946488,18.11075947,0
101.0703125,0.610679895,4.33361204,26.30531898,0
136.6171875,-0.027892472,1.969899666,14.68649291,0
120.6484375,-0.263980433,2.003344482,12.62045596,0
131.828125,-0.522554152,4.956521739,26.1497127,0
138.7734375,0.45472005,4.976588629,28.7181166,0
128.6953125,0.211320856,2.787625418,21.01795014,0
89.421875,0.895797616,1.306856187,10.46951235,0
98.0078125,1.294496906,4.053511706,26.4210279,0
129.921875,-0.341093237,1.968227425,14.70247837,0
137.4921875,-0.13282571,2.27090301,16.49146499,0
125.2109375,-0.142349962,4.581103679,26.75553787,0
106.828125,0.396458113,1.913879599,12.71044029,0
98.3984375,1.972204387,34.44732441,67.83758443,0
76.5234375,8.131774734,7.983277592,36.657363,1
124.484375,0.163260571,1.325250836,14.71667988,0
131.90625,0.166319853,6.565217391,35.00453761,0
127.015625,-0.429413832,3.004180602,20.40482801,0
114.125,0.326049739,3.576923077,16.67307933,0
118.78125,-0.288627635,4.069397993,25.67329534,0
110.75,0.239981469,17.70735786,48.47375919,0
116.34375,0.260174939,1.135451505,11.17331002,0
116.921875,-0.162891265,36.80685619,60.10375911,0
113.984375,-0.010474091,4.97993311,29.78211735,0
105.921875,1.095379178,2.238294314,14.59896129,0
98.9765625,-0.167713607,3.514214047,24.39852986,0
105.2421875,0.42788196,4.256688963,21.28258266,0
112.5078125,-0.526842102,1.617892977,12.86495256,0
109.34375,2.679992894,3.254180602,21.39473588,0
119.5234375,0.32660048,2.361204013,20.6753444,0
83.890625,3.443016692,2.301003344,18.12769733,0
131.6796875,-0.27476826,2.58361204,19.7993412,0
110.046875,-0.112191243,3.100334448,17.81937336,0
96.578125,-0.148305249,3.683110368,20.81646383,0
120.890625,-1.349421752,164.8628763,79.17454318,0
101.6875,0.632202453,2.262541806,20.76423559,1
112.53125,0.172598765,65.73411371,86.60540511,0
89.5546875,2.754883413,1.280936455,13.29607548,0
113,1.032403943,2.821906355,18.7657418,0
127.4609375,-0.255219476,3.578595318,24.0649833,0
103.84375,0.313298649,59.92892977,79.04697261,0
54.3125,13.3905951,5.27173913,28.14779266,1
124.0703125,-0.288713874,4.857023411,24.98559035,0
95.328125,0.755115427,2.694816054,17.9985973,0
138.265625,-0.627974904,2.872909699,17.25760659,0
125.359375,0.011604627,2.503344482,20.24653624,0
76.234375,3.419548369,3.501672241,20.95370348,0
97.9921875,2.053891874,0.849498328,11.03661092,0
180.859375,2.688959541,113.1847826,96.33413737,0
110.546875,0.267981865,3.099498328,18.81558007,0
92.8515625,0.767301594,3.984949833,21.82309018,0
125.3046875,-0.359415022,2.970735786,15.40973218,0
85.2265625,1.128155116,1.821906355,13.06016007,0
111.0546875,0.682166046,1.753344482,18.23637615,0
101.7421875,0.591603244,2.793478261,18.11386295,0
102.4140625,1.088009457,3.361204013,22.70506625,0
88.296875,0.585395274,2.469063545,14.18834887,0
99.859375,1.818474458,8.595317726,35.24180843,0
83.96875,4.940514989,1.638795987,11.93460301,0
125.59375,0.064282153,6.72993311,34.47610496,0
94.7421875,0.471969161,1.54180602,13.24148334,0
88.09375,1.032495704,1.899665552,11.67752178,0
98.0078125,0.794323958,6.501672241,36.97254469,0
118.8828125,-0.410863164,1.422240803,14.03619808,0
90.2265625,1.397435249,4.423913043,25.24064905,0
18.765625,12.36521482,147.6220736,66.28125676,1
129.7265625,-0.438829661,2.24916388,13.98870032,0
140.671875,-0.527027127,4.231605351,24.33587517,0
105.46875,0.287432718,2.294314381,22.82806906,0
130.9453125,-0.05548538,2.335284281,15.39834914,0
133.421875,0.087274752,2.377926421,13.95541088,0
125.28125,-0.512601001,1.027591973,13.46350478,0
122.5234375,0.167864981,5.363712375,27.39725081,0
115.8671875,0.181594191,2.653846154,16.53325149,0
112.640625,0.140779271,2.744983278,15.36689585,0
141.59375,-0.183626084,166.5443144,71.18717762,0
87.734375,1.323715134,0.411371237,8.551027503,0
129,-0.026444657,1.321070234,14.56776086,0
154.734375,0.22849779,145.1220736,88.68452494,0
127.328125,-0.444422013,69.9138796,73.24054455,0
127.84375,-0.292633558,8.368729097,36.38008191,0
125.859375,-0.681989967,4.260869565,22.09149053,0
102.5703125,0.261429002,2.70819398,19.83428756,0
121.734375,-0.030992473,4.247491639,22.47858034,0
138.546875,0.289589036,2.66722408,16.53934084,0
108.359375,0.957835849,3.010869565,20.79271118,0
126.2265625,-0.604819195,8.590301003,40.02477543,0
119.5,-0.537009639,6.701505017,27.48971284,0
99.3828125,0.904143832,1.025919732,11.63722104,0
123.125,0.776245323,3.077759197,17.61621157,0
108.25,-0.039526747,1.669732441,15.02229515,0
100.0859375,1.469776022,2.553511706,20.50645496,1
100.6171875,0.533607542,2.52173913,15.03481008,0
120.3046875,-0.08233392,11.36705686,42.88820208,0
113.1796875,0.436463642,2.309364548,14.62095026,0
129.390625,-0.699806501,3.153010033,16.3118901,0
120.4921875,-0.042289246,2.297658863,15.50477414,0
96.8125,0.401747391,2.372909699,13.17078714,0
132.6328125,0.924713947,1.113712375,10.80553769,0
130.296875,-0.295680204,4.299331104,23.55753008,0
116.203125,1.418149731,1.877090301,14.14145369,0
117.96875,0.148691389,2.251672241,14.00224679,0
144.40625,0.349232808,4.013377926,23.18526854,0
112.9765625,0.083670402,0.880434783,13.68750322,0
112.03125,0.106954696,3.35367893,21.82308376,0
105.65625,0.614291136,3.199832776,22.06597814,0
116.6171875,-0.012692783,2.54180602,15.18924406,0
138.1953125,0.277213029,2.142976589,13.6207762,0
103.4609375,0.307250604,3.751672241,23.69735402,0
134.078125,-0.645467061,4.009197324,26.86406539,0
124.609375,-0.519170796,1.526755853,11.29766542,0
149.359375,0.723843586,66.98662207,85.18863481,0
109.2890625,-0.403202139,128.6571906,77.77351911,0
111.484375,-0.511054511,1.595317726,16.5406698,0
118.9609375,-0.343070402,3.448996656,18.76357677,0
111.75,0.483518743,1.997491639,12.25594499,0
78.265625,3.974569639,8.524247492,34.89387035,1
121.0234375,-0.089066327,3.383779264,19.9232819,0
98,0.985143996,1.025083612,10.01842982,0
126.2734375,0.295099677,1.679765886,11.59843542,0
137.6484375,0.337369327,3.052675585,15.73897877,0
93.2265625,1.880423913,3.640468227,23.26938724,0
101.5625,0.976970635,11.11789298,38.03037838,0
119.78125,-0.051149046,1.89548495,16.8777806,0
133.453125,-0.320351215,4.493311037,23.99907583,0
125.21875,-0.643647611,3.029264214,16.60655207,0
121.1328125,-0.377186676,0.472408027,9.256385731,0
119.234375,-0.193288847,4.618729097,23.26533983,0
129.484375,0.473426711,2.819397993,18.05623393,0
121.84375,-0.413592522,1.342809365,9.956067718,0
126.4296875,-0.002265486,1.934782609,11.61351252,0
114.5859375,0.749638654,2.254180602,14.29335303,0
93.8671875,1.792380264,2.319397993,14.9638916,0
96.421875,-0.179898575,6.825250836,34.14449521,0
114.8125,-0.273676582,6.343645485,27.52547865,0
85.296875,0.84234622,2.856187291,15.00995389,0
110.90625,-0.824767754,4.510033445,23.9257645,0
113.3671875,0.28413482,2.099498328,18.70536291,0
66.875,6.119066013,3.695652174,25.49600299,1
129.90625,-0.152851407,2.823578595,16.99901077,0
130.3203125,0.718567076,1.683946488,17.73614047,0
95.796875,1.128589322,2.618729097,13.68335599,0
100.65625,0.282473689,10.30518395,38.96584998,1
111.2421875,0.715079964,1.701505017,13.96946136,0
105.5859375,0.322048979,2.325250836,15.89594292,0
117.6484375,-0.141340141,4.16638796,24.32180245,0
45.703125,27.46318845,34.89799331,72.41539612,1
113.9375,0.194168183,2.280936455,16.99393964,0
135.078125,0.166560644,3.911371237,22.05440607,0
99.3671875,0.985562876,3.193143813,19.75164325,0
98.0390625,-0.17304636,2.198160535,12.9874533,0
111.1171875,0.891883073,2.10451505,12.9893813,0
135.234375,0.118706618,1.41722408,13.93021322,0
121.2890625,-0.388687247,1.837792642,16.18751252,0
138.6875,-0.249398712,2.591973244,15.19793824,0
123.5859375,-0.138663472,1.091973244,10.56932375,0
123.125,-0.061567921,3.72909699,25.20349002,0
122.140625,-0.491762287,54.88712375,69.42343634,0
100.609375,-0.080336346,2.982441472,21.14056775,0
129.09375,-0.040136775,13.96822742,51.71753091,0
121.3359375,-0.690150358,2.765886288,20.29878096,0
116.8828125,1.154958972,1.308528428,11.6269046,0
27.546875,55.9693161,74.39464883,77.08591896,1
116.421875,-0.810399735,114.6538462,65.02274295,0
127.9765625,-0.518205702,2.27173913,19.73864952,0
58.1640625,11.78564805,41.12123746,62.00958377,1
48.40625,24.8178767,23.2951505,55.89135432,1
119.171875,-0.259674427,2.528428094,17.04499342,0
114.6875,0.592155338,2.77090301,14.29822204,0
119.2421875,-1.101797472,14.00501672,46.99909244,0
119.171875,0.989998809,1.472408027,14.84152882,0
105.453125,0.54297889,1.877090301,13.50959439,0
144.46875,0.296486437,19.78511706,61.12143031,0
37.09375,13.81294652,73.76755853,68.64813451,1
130.828125,-0.547547869,2.964046823,20.28652316,0
127.8984375,-0.250836986,2.401337793,17.91645788,0
121.7421875,0.499236443,2.244983278,15.25697439,0
122.9140625,0.297411257,3.977424749,22.42729596,0
131.453125,-0.057731309,2.056856187,13.27185941,0
162.140625,0.352268187,2.45735786,14.7259476,0
37.6015625,10.73454239,49.27173913,70.17710923,1
111.0390625,0.790619099,1.35451505,15.7276062,0
113.25,0.56035142,1.335284281,12.28584276,0
123.8828125,0.358610975,3.72826087,26.41080599,0
112.6953125,-0.378067154,1.218227425,13.15275708,0
133.4921875,0.127219633,3.511705686,22.95336329,0
105.25,1.340510854,2.503344482,16.67390835,0
132.8984375,-0.145613752,2.191471572,14.45472556,0
116.75,0.944864673,1.678093645,11.51787422,0
121,0.091237864,4.134615385,21.14576199,0
106.71875,0.060911664,6.269230769,29.92992523,1
112.4609375,1.257766302,2.717391304,15.5556633,0
144.40625,-0.515890491,10.16889632,42.51163408,0
128.3125,-0.004324816,2.898829431,20.2250457,0
100.8046875,0.922366861,1.962374582,17.14602119,0
9.9765625,35.45942226,68.93478261,65.17461055,1
116.5078125,0.260660617,3.56187291,24.76438168,0
99.1640625,0.394519071,2.881270903,18.43122306,0
123.78125,-1.308232913,130.4774247,88.46530786,0
96.671875,0.360121324,4.623745819,25.86511005,0
142.3125,-0.581681319,6.151337793,16.404166,0
106.9609375,0.831103105,5.339464883,27.46146856,0
101.859375,1.297976498,4.900501672,26.73309111,0
138.3828125,-0.325004238,2.142140468,16.38846554,0
135.140625,0.034042144,3.381270903,18.68561723,0
105.1015625,-0.509626345,2.681438127,19.45107119,0
97.09375,0.491307218,5.063545151,28.42815227,1
156.3359375,1.003826919,2.244983278,14.85811434,0
103.3125,0.173118399,2.966555184,19.0064824,0
114.6015625,-0.020419559,2.481605351,17.98895507,0
136.5390625,-0.025347182,61.79682274,78.40738965,0
121.1171875,-0.19389996,1.566889632,10.80472958,0
123.5390625,1.146380312,2.821070234,15.58544549,0
73.4765625,4.574529137,7.286789298,37.19435791,0
106.6171875,0.268678119,2.704849498,16.35877057,0
90.4921875,2.298678737,2.970735786,21.35764053,0
36.9375,19.20991441,98.24916388,75.35195983,1
95.3671875,1.562733153,2.740802676,17.9784721,0
112.8125,0.252976508,4.367892977,27.2744954,0
151.984375,-0.300067178,2.784280936,16.75428225,0
116.9453125,-0.57501647,1.856187291,12.43838541,0
108.71875,0.766673118,3.139632107,21.53696522,0
131.6171875,1.491689491,0.91638796,10.04761402,0
121.421875,-0.311577207,13.48411371,44.23469161,0
95.7421875,0.488436264,92.26755853,81.67982593,0
115.5,-0.104235502,3.090301003,20.74700783,0
76.6875,1.795472901,1.755016722,15.86853442,0
101.4765625,3.911421156,16.89464883,51.28790079,1
103.3671875,0.025976092,2.097826087,13.99407287,0
43.53125,27.58809027,24.47408027,59.28255704,1
131.7265625,-0.035071191,18.2416388,49.72618307,0
124.546875,-0.178759196,0.980769231,13.10749733,0
137.0859375,-0.077301366,1.18812709,11.43728981,0
103.734375,0.409207335,4.147993311,30.34785515,0
82.5,2.582399207,2.867056856,20.91146055,0
116.6796875,-0.173435707,92.82107023,82.69201688,0
140.140625,-0.129966581,2.58361204,16.52120961,0
124.4296875,0.312369911,1.730769231,11.7664461,0
101.296875,1.551969375,4.925585284,26.32242163,0
134.171875,-0.428360511,3.990802676,22.95172516,0
102.90625,0.209662169,2.302675585,15.24160034,0
110.65625,0.695922209,0.596153846,10.76807582,0
88.1015625,2.653010922,3.885451505,21.42005645,0
135.1328125,0.165190241,2.253344482,15.6416346,0
11.125,28.97053027,130.006689,64.09768586,1
91.8125,0.811208614,9.434782609,36.00136927,0
134.9921875,0.718797518,0.761705686,12.5989424,0
120.890625,0.016001829,22.35284281,58.23467043,1
112.6171875,-0.250497897,1.947324415,16.6034731,0
132.4296875,-0.126026759,6.084448161,32.48336944,0
89.4296875,3.467667924,71.12207358,78.70648544,1
142.7109375,-0.199145725,5.35451505,27.48291786,0
84.2734375,1.778425245,2.984113712,16.69029062,0
134.59375,0.02238843,2.50083612,14.52396817,0
113.7265625,1.21158921,1.79264214,11.28190664,0
114.5625,-0.142159375,2.798494983,15.88978651,0
85.015625,2.041649755,53.24749164,71.89373861,1
121.640625,-0.227049455,3.702341137,20.18824523,0
90.1484375,0.885516215,5.35451505,29.75951108,0
111.78125,-0.07140241,2.544314381,18.47579659,0
83.359375,1.662319086,2.159698997,18.96428825,0
146.3515625,-0.344671241,1.523411371,12.52964193,0
115.6953125,0.201948563,2.878762542,15.51656307,0
108.0078125,0.774391128,5.275919732,24.92179988,0
111.640625,2.344277343,2.679765886,20.47015019,0
134.5078125,-0.295319963,2.794314381,19.92161482,0
144.8828125,-0.326398467,3.698996656,21.23104385,0
121.7109375,0.025119197,3.742474916,24.19176251,0
128.78125,0.179927099,1.098662207,10.41899626,0
127.8984375,-0.28649623,10.86538462,42.53589205,0
110.6953125,0.333827569,1.12541806,14.75613322,0
91.4453125,1.789333682,2.576086957,19.57295067,0
111.9140625,-0.046592474,2.662207358,20.37605347,0
100.7734375,0.83290238,1.982441472,13.18179522,0
118.28125,-0.44365755,4.950668896,26.6473955,0
118.328125,-0.452006207,8.923913043,41.0478153,0
122.1484375,0.013527811,3.276755853,23.85798622,0
99.25,1.271394599,4.50083612,27.5529742,0
101.8984375,0.038410846,4.138795987,24.73868377,0
140.2890625,0.064002457,5.127926421,26.63775057,0
95.765625,1.117096077,2.37541806,17.03793812,0
20.9140625,14.80985139,109.2148829,56.43568405,1
119.0859375,-0.473705761,5.819397993,25.14361741,0
69.796875,4.686156925,4.503344482,28.02717546,1
113.3046875,0.269834853,2.007525084,14.10302905,0
103.9453125,0.27805082,2.52006689,14.25603546,0
127.4609375,-0.062568322,1.248327759,14.13330132,0
43.984375,23.46514359,46.1680602,64.45307087,1
128.9609375,-0.668747191,9.407190635,40.42004265,0
129.453125,-0.311215514,1.037625418,13.19696767,0
154.2265625,-0.553531651,80.00668896,89.201549,0
36.7421875,40.16710305,42.98494983,66.03728379,1
121.6875,0.485005872,1.273411371,10.33832345,0
99.421875,0.851637884,2.12541806,11.47708154,0
116.234375,-0.320616556,2.968227425,20.39486444,0
118.6875,-0.082918779,3.58277592,19.93112734,0
109.171875,1.201264906,5.035953177,25.47720888,0
108.796875,-0.44638146,19.07190635,44.8235468,0
135.703125,-0.445924175,1.996655518,16.74488857,0
136.921875,-0.194483126,1.051839465,10.44402127,0
109.7890625,0.536595384,1.193143813,11.80316492,0
137.9609375,-0.309642471,4.203177258,23.94900568,0
121.8671875,-0.309888346,0.630434783,9.489593498,0
97.09375,1.676577261,2.338628763,14.06262437,0
91.03125,1.317615467,4.469063545,23.03900748,0
113.3046875,-0.240531993,0.628762542,10.61822952,0
131.046875,-0.398172701,2.183110368,14.80742884,0
129.265625,0.186575092,1.409698997,13.34508689,0
110.4375,-0.632817424,11.01505017,41.70354172,0
141.8046875,0.138229615,2.160535117,17.94974351,0
123.71875,0.546565712,4.981605351,26.6988594,0
86.25,1.681764371,6.669732441,33.350557,0
114.6171875,0.392690351,8.801839465,38.62955481,0
128.765625,-0.432126478,2.178093645,17.77951797,0
105.6328125,-0.4555376,2.214046823,15.80655435,0
71.015625,5.426103164,11.1270903,44.09256646,0
116.3984375,0.321170134,9.152173913,35.86548522,0
107.5390625,-1.676724149,211.9489967,54.01031031,0
132.1640625,0.199479812,1.886287625,16.82987209,0
94.75,0.307418621,5.883779264,32.77825118,0
121.421875,0.02369523,2.777591973,22.18685545,0
34.9609375,21.30250631,108.7583612,63.77693651,1
81.0234375,3.606693851,2.205685619,17.13758512,0
90.203125,1.845809617,2.256688963,17.00157863,0
90.9296875,0.629146668,1.274247492,13.26416851,0
122.046875,-0.442187167,5.525919732,25.48929535,0
78.3046875,2.295945836,0.757525084,10.62139895,0
37.671875,30.58937306,113.0242475,76.25646689,1
102.78125,0.771787724,2.35367893,14.94827743,0
102.1953125,0.198736381,2.345317726,18.33076767,0
113.0078125,0.531843918,1.286789298,12.50286359,0
120.2734375,-0.04539019,2.055183946,13.28439745,0
61.5,6.74126845,10.90886288,41.62016758,1
127.6640625,-0.010671565,0.887123746,11.71668627,0
102.40625,0.976795433,1.606187291,16.91023701,0
126.8828125,0.210647601,0.865384615,9.3767006,0
141.84375,-0.044919785,115.243311,65.46802301,0
88.7578125,3.582435118,1.85367893,12.17505378,0
125.8359375,0.076846523,4.214046823,22.14129158,0
137.640625,-0.008179882,4.815217391,26.59331024,0
105.25,1.189221199,1.200668896,11.95923397,0
115.6171875,0.955854531,1.367892977,14.37354405,0
106.6796875,0.539974225,1.994147157,13.58926142,0
100.4765625,0.011499214,2.949832776,16.15608933,0
101.3515625,0.13357138,2.115384615,15.17280828,0
142.8515625,-0.351063644,5.799331104,29.92624489,0
98.7578125,2.444562085,1.040133779,11.08586409,0
102.84375,0.575449851,14.9632107,46.42127854,0
123.1875,0.396002889,5.12458194,27.65144431,0
21.3984375,39.37420348,115.9130435,91.08990265,1
138.375,0.612157461,1.439799331,11.11338137,0
114.375,0.089984871,1.214882943,12.76772737,0
112.515625,0.233570121,4.359531773,26.95250687,0
127.6171875,0.007028642,1.828595318,17.25046318,0
104.53125,0.848686501,2.449832776,17.39243074,1
87.75,2.755720166,3.509197324,17.3901449,0
108.03125,0.222234989,1.72826087,13.89938417,0
102.3515625,0.209103444,146.2157191,57.49237513,0
128.359375,-0.296065418,20.26505017,49.82097531,0
110.84375,0.972377784,105.0794314,83.56874613,0
113.0625,-0.362260326,0.352842809,8.201328525,0
119.3046875,-0.372091963,5.575250836,28.51805488,0
124.171875,-0.508310247,3.933110368,23.5883497,0
125.640625,0.062924147,2.7909699,16.72779671,0
115.8359375,-0.642772762,4.117892977,26.4643759,0
76.203125,11.58263469,9.819397993,37.3220078,1
136.0390625,-0.431335674,1.571070234,14.43225899,0
123.296875,0.820516955,0.902173913,12.92160419,0
133.03125,-0.380063546,2.010033445,15.89308656,0
118.2890625,0.079526711,2.710702341,18.19427634,0
112.640625,0.084941732,3.642140468,21.46025408,0
119.7890625,0.089497391,1.883779264,15.30893801,0
124.7109375,-0.325157953,111.006689,94.28209622,0
129.015625,-0.392876675,4.066889632,26.39145513,0
115.90625,-0.008458927,2.633779264,20.76850417,0
116.6953125,-0.683482593,2.168896321,14.61031966,0
129.234375,-0.361925451,4.0409699,20.27542362,0
115.7890625,0.060130707,18.47157191,49.72834257,0
131.4765625,-0.047418166,3.072742475,17.51890215,0
130.78125,-0.16392467,1.372073579,10.76611444,0
103.015625,1.051164429,3.121237458,21.74466875,0
146.890625,-0.637333237,3.5409699,23.39959324,0
130.375,0.244807654,1.844481605,14.57442764,0
136.8671875,-0.109046434,2.844481605,14.51279777,0
102.4296875,0.051064392,2.340301003,16.4541142,0
99.34375,0.244099079,1.701505017,13.16789058,0
118.640625,-0.322175917,2.446488294,14.52720822,0
116.296875,0.31613296,1.241638796,12.36827471,0
111.1015625,-0.075432893,2.909698997,18.64987755,0
98.03125,1.379763576,3.264214047,18.4864252,0
115.3515625,0.099693988,9.908026756,37.0462953,0
129.140625,0.178809021,19.82943144,54.9575939,0
125.6171875,-0.265040232,3.823578595,17.94421342,0
116.1875,-0.383254194,5.993311037,31.36530829,0
120.78125,0.013223949,1.920568562,12.71508775,0
102.1796875,1.767631513,3.64632107,22.62644503,0
109.0234375,0.131936945,5.670568562,31.28112101,0
124.546875,-0.287877063,5.634615385,25.9061744,0
87.0234375,1.698364935,3.705685619,20.29709111,0
109.203125,1.113952611,0.775919732,10.57731317,0
111.5546875,0.172661211,2.294314381,15.03475353,0
113.78125,-0.461707837,1.977424749,13.47561871,0
100.9453125,1.952602377,1.599498328,13.06899493,0
94.3203125,1.495058116,1.566889632,15.80349779,0
140.75,0.267053342,1.013377926,10.31241848,0
106.3125,0.427981234,2.306856187,17.95307856,0
123.859375,-1.114584221,16.2993311,39.29032704,0
91.34375,0.555097268,1.984949833,14.3641057,0
52,5.826077561,123.4673913,67.9385403,1
108.0859375,-0.370771794,25.80769231,62.1418418,0
133.4765625,0.160952768,1.197324415,12.24858983,0
115.6953125,0.083723549,1.349498328,10.7185766,0
23.2265625,25.45324765,122.8770903,72.11734986,1
143.890625,0.059707309,2.679765886,16.62739284,0
126.7890625,1.248204205,5.522575251,28.68500929,0
119.1015625,-0.229919124,2.22826087,12.88762482,0
131.1875,0.016764136,3.276755853,17.86093142,0
117.9453125,0.236877574,1.856187291,15.50335125,0
131.5390625,-0.487113554,4.431438127,25.56010324,0
114.28125,-0.160459565,2.496655518,20.58340133,0
111.421875,-0.138148206,1.690635452,14.39706675,0
115.328125,0.986479938,3.673913043,17.79135923,0
120.7421875,-0.532250715,2.578595318,16.8400803,0
57.5546875,7.864373369,2.285117057,16.7783548,1
129.234375,0.945563451,1.597826087,11.53319893,0
91.625,1.324285005,1.066889632,11.21277374,0
116.8359375,-0.015071932,17.86705686,51.63691627,0
135.8984375,0.212122527,1.567725753,11.62655802,0
75.5,1.195165891,3.872909699,19.44442992,0
117.9765625,-0.045344463,0.879598662,11.52192407,0
127.25,-0.375457945,2.235785953,13.37763534,0
116.8984375,-0.411988032,3.990802676,22.33813758,0
105.0390625,-0.136854052,2.056020067,12.94254239,0
121.2578125,-0.020955446,2.040133779,12.94825286,0
135.9609375,0.113780829,55.45401338,79.7834573,0
128.0703125,-0.463288549,5.357859532,30.35322759,0
124.2421875,-0.359567906,4.122909699,23.74433452,0
108.953125,0.360724383,1.58277592,12.13127765,0
128.765625,-0.326624483,1.010033445,12.37032671,0
126.7421875,0.349913728,1.89632107,15.75813067,0
102.5078125,0.356406343,2.684782609,16.92369663,0
133.9296875,-0.371432815,10.82023411,46.76982661,0
113.6875,0.40002315,7.227424749,31.43028784,0
145.828125,0.051940757,2.365384615,19.79690626,0
47.75,17.46691455,11.77090301,43.12480166,1
98.171875,0.14781196,2.223244147,16.20431303,0
102.0625,-0.138127857,2.357859532,14.19179529,0
59.4296875,5.660024859,16.4590301,47.31947735,1
76.484375,1.835288968,2.721571906,20.05069419,0
127.0078125,0.028843643,17.56103679,50.30783618,0
122.6015625,0.029800799,1.602006689,14.93415188,0
131.2578125,-0.051165465,2.54180602,16.58980098,0
98.2265625,0.989412033,33.21488294,67.03263678,0
103.1640625,1.094526773,1.453177258,12.44346338,0
151.96875,-0.271333479,1.668060201,12.55080711,0
109.28125,-0.054939919,2.523411371,16.06259559,0
